"Word","ReadingFurigana","ReadingKana","Occurences","ReadingFrequency","PitchPositions","Definitions","ExampleSentence","JmDictWordId"
"年","年[ねん]","ねん","4","210","1","year,counter for years (e.g. of an era), grades (e.g. school),period of an apprentice's contract (usu. ten years)","","2084840"
"手に入れる","手[て]に入[い]れる","てにいれる","4","1012","","to obtain,to get,to procure,to win,to secure","","1327230"
"完了","完[かん]了[りょう]","かんりょう","4","2208","0","completion,conclusion,perfect (tense)","","1211630"
"止める","止[と]める","とめる","4","392","3","to stop,to turn off,to park,to prevent,to suppress (a cough),to hold back (tears),to hold (one's breath),to relieve (pain),to stop (someone from doing something),to dissuade,to forbid,to prohibit,to notice,to be aware of,to concentrate on,to pay attention to,to remember,to bear in mind,to fix (in place),to fasten,to tack,to pin,to nail,to button,to staple,to detain,to keep in custody","","1310670"
"いえいえ","いえいえ","いえいえ","4","1885","0,1","no!,no no!,no, not at all","","1000620"
"から","から","から","4","1978","1,0","emptiness,being empty,not carrying anything,unburdened,empty-handed,dishonoured (bill, promise, etc.),false,no-show (reservation),put-on (cheeriness, courage, etc.),empty (compliments),insincere","","1245280"
"汚い","汚[きたな]い","きたない","4","1744","3","dirty,filthy,foul,unclean,disordered,messy,untidy,poor (e.g. handwriting),indecent (language, etc.),dirty,vulgar,coarse,dastardly,mean,base,underhanded,stingy,greedy","","1178940"
"名乗る","名[な]乗[の]る","なのる","4","1997","2","to give one's name (as),to introduce oneself (as),to claim to be,to call oneself,to wear the title of,to reveal oneself (as),to admit to being,to adopt as one's name,to take (a name),to call out the goods one is selling","","1531650"
"しまった","しまった","しまった","4","1854","2","darn it!,darn!,oops!,oh dear!,oh no!","","1005600"
"火","火[ひ]","ひ","4","1353","1","fire,flame,blaze","","1193610"
"さらう","さらう","さらう","4","4455","0","to sweep away,to wash away,to dredge","","1593865"
"死んでも","死[し]んでも","しんでも","4","3054","","at the risk of one's life,even if (I) die,even if it kills one (me, him, etc.),at all costs,no matter what,as long as I live,definitely","","2838800"
"見張り","見[み]張[は]り","みはり","4","8668","0","watch,guard,lookout,surveillance,watchman,sentinel","","1630860"
"無","無[む]","む","4","3648","1,0","nothing,naught,nought,nil,zero,un-,non-","","1956960"
"捕まる","捕[つか]まる","つかまる","4","1454","0","to be caught,to be arrested,to hold on to,to grasp,to find (e.g. proof),to get (e.g. a taxi),to be detained by","","1514110"
"治癒","治[ち]癒[ゆ]","ちゆ","4","12358","1","healing,cure,recovery","","1316880"
"助かる","助[たす]かる","たすかる","4","535","3","to be saved,to be rescued,to survive,to escape harm,to be spared damage,to be helped,to be saved trouble","","1344380"
"直接","直[ちょく]接[せつ]","ちょくせつ","4","911","0","direct,immediate,personal,firsthand","","1431110"
"まだまだ","まだまだ","まだまだ","4","779","1","still,much more,(not) yet,still a long way to go,still a long way off,not there yet","","1527150"
"大切","大[たい]切[せつ]","たいせつ","4","613","0","important,significant,serious,crucial,precious,valuable,dear,cherished,beloved,careful","","1414340"
"特に","特[とく]に","とくに","4","598","1","particularly,especially,in particular,expressly","","1454670"
"薄い","薄[うす]い","うすい","4","1782","0,2","thin (of an object),pale,light,faint,watery,thin,diluted,weak (taste, etc.),little (affection, etc.),not much (of a presence),slim (probability, etc.),small,sparse,patchy,scattered","","1475480"
"うわーん","うわーん","うわーん","4","12917","","boohoo,boo hoo,waa waa","","2847576"
"貧乳","貧[ひん]乳[にゅう]","ひんにゅう","4","25727","0","tiny breasts","","2125640"
"頑張って","頑[がん]張[ば]って","がんばって","4","1177","","do your best,go for it,hang in there,keep at it","","1949660"
"たまに","たまに","たまに","4","761","","occasionally,once in a while,now and then","","1634500"
"減る","減[へ]る","へる","4","1169","0","to decrease (in size or number),to diminish,to abate","","1263120"
"小さい","小[ちい]さい","ちいさい","4","619","3","small,little,tiny,slight,below average (in degree, amount, etc.),minor,small,low (e.g. sound),soft (e.g. voice),unimportant,petty,insignificant,trifling,trivial,young,juvenile","","1347750"
"お願い","お願[ねが]い","おねがい","4","430","0","request,favour (to ask),wish,please","","2036870"
"秘密","秘[ひ]密[みつ]","ひみつ","4","943","0","secret,secrecy,confidentiality,privacy,mystery,secret (e.g. to success),esoteric teachings","","1484150"
"とする","とする","とする","4","490","2","to try to ...,to be about to do ...,to decide to ...,to take as,to treat as,to regard as,to use for,to suppose that (such) is the case,to assume,to decide that,to think that,to make into,to change into,to feel (e.g. after sound symbolism or psychological experience word),to look,to feel like,to intend,to have the intention","","2136890"
"のだ","のだ","のだ","4","2435","","the expectation is that ...,the reason is that ...,the fact is that ...,the explanation is that ...,it is that ...","","2849387"
"訓練","訓[くん]練[れん]","くんれん","4","3242","1","training,drill,practice,discipline","","1247470"
"更に","更[さら]に","さらに","4","2515","1","furthermore,again,after all,more and more,moreover,even more","","1279310"
"そこまで","そこまで","そこまで","4","1532","3","that far,so far,to that extent,stop!,not one step further!","","1006710"
"たしか","たしか","たしか","4","3835","1","sure,certain,positive,definite,reliable,trustworthy,safe,sound,firm,accurate,correct,exact,If I'm not mistaken,If I remember correctly,If I remember rightly","","1596930"
"よろしくお願いします","よろしくお願[ねが]いします","よろしくおねがいします","4","913","","please remember me,please help me,please treat me well,I look forward to working with you,please do,please take care of","","2133750"
"あっち","あっち","あっち","4","769","1,2","that way,that direction,over there,yonder,that (one),that person,there,over there,foreign country (esp. a Western nation)","","1483185"
"動き","動[うご]き","うごき","4","867","3","movement,move,motion,trend,development,change,fluctuation","","1451180"
"焼き尽くす","焼[や]き尽[つ]くす","やきつくす","4","11788","4","to burn completely,to consume (by fire),to burn to nothing,to burn to the ground,to reduce to ashes","","2081430"
"ねんど","ねんど","ねんど","4","71903","0","clay","","1469760"
"いど","いど","いど","4","54744","1","water well","","1160330"
"お菓子","お菓[か]子[し]","おかし","4","2546","2","confections,sweets,candy,cake","","1001710"
"長い","長[なが]い","ながい","4","389","2","long (distance, length),long (time),protracted,prolonged","","1429750"
"成功","成[せい]功[こう]","せいこう","4","995","0","success,achievement,succeeding (in life),(worldly) success,prosperity","","1375690"
"読む","読[よ]む","よむ","4","471","1","to read,to recite (e.g. a sutra),to chant,to predict,to guess,to forecast,to read (someone's thoughts),to see (e.g. into someone's heart),to divine,to pronounce,to read (e.g. a kanji),to decipher,to read (a meter, graph, music, etc.),to tell (the time),to count,to estimate,to read (a kanji) with its native Japanese reading","","1456360"
"たつ","たつ","たつ","4","1739","1","to sever,to cut off,to suppress,to eradicate,to exterminate,to abstain (from),to give up","","1597030"
"匹","匹[ひき]","ひき","4","3378","2","counter for small animals,counter for rolls of cloth (two han in size),counter for horses,roll of cloth","","1583370"
"早い","早[はや]い","はやい","4","427","2","fast,quick,rapid,swift,speedy,brisk,prompt,early,soon,earlier than usual,premature,too soon,too early,easy,simple,quick,fast,as soon as ...,the moment ...,the instant ...","","1404975"
"飛ぶ","飛[と]ぶ","とぶ","4","814","0","to fly,to soar,to jump,to leap,to spring,to bound,to hop,to spatter,to scatter,to splash,to fly (e.g. of sparks),to hurry,to rush,to flee,to run off,to escape,to disappear,to vanish,to fade,to thin out,to break off,to come off,to fall off,to blow (of a fuse),to be sent out (of an order),to fly (of false rumours, catcalls, etc.),to come flying (of a punch, kick, etc.),to be missing (of a page, stitch, etc.),to skip,to jump (e.g. of a conversation)","","1429700"
"心","心[こころ]","こころ","4","277","2,3","mind,heart,spirit,the meaning of a phrase (riddle, etc.)","","1360480"
"あんなに","あんなに","あんなに","4","1344","0","to that extent,to that degree,so much,so","","1981450"
"いつか","いつか","いつか","4","499","1","sometime,someday,one day,some time or other,the other day,in due course,in time","","1188790"
"鍛える","鍛[きた]える","きたえる","4","2827","3","to forge,to temper,to drill,to train,to discipline","","1419120"
"じゃ","じゃ","じゃ","4","3356","0","snake,serpent,large snake","","1323350"
"後ろ","後[うし]ろ","うしろ","4","729","0","back,behind,rear","","1269410"
"体","体[たい]","たい","4","1696","1","body,physique,posture,shape,form,style,substance,identity,reality,field,counter for humanoid forms (e.g. dolls, statues, corpses, etc.),typeface,type","","1409150"
"おかげ","おかげ","おかげ","4","1006","0","grace (of God),benevolence (of Buddha),blessing,assistance,help,aid,effects,influence","","1001640"
"早速","早[さっ]速[そく]","さっそく","4","1317","0","at once,immediately,without delay,promptly","","1400300"
"経つ","経[た]つ","たつ","4","2131","1","to pass (of time),to elapse","","1251100"
"ことにする","ことにする","ことにする","4","719","","to decide to,to pretend that,to make a practice of doing,to make it a rule to","","2215340"
"同室","同[どう]室[しつ]","どうしつ","4","20768","0","same room,sharing a room,occupying the same room","","1452540"
"残念","残[ざん]念[ねん]","ざんねん","4","661","3","regrettable,unfortunate,disappointing,vexing","","1304680"
"いけない","いけない","いけない","4","253","0","bad,wrong,naughty,must not (do, be),should not,ought not to,useless,no good,bad,hopeless,beyond hope,unfortunate,a shame,a pity,unable to drink (alcohol),so as not to ...,so that ... (won't),in case ...,for fear that ...,lest ...","","1000730"
"卒業後","卒[そつ]業[ぎょう]後[ご]","そつぎょうご","4","12673","","after graduation","","1405900"
"詳しい","詳[くわ]しい","くわしい","4","840","3","detailed,full,minute,knowing very well,knowledgeable (about),well-acquainted (with),well-informed (about),familiar (with)","","1351730"
"決定","決[けっ]定[てい]","けってい","4","1878","0","decision,determination","","1254380"
"決して","決[けっ]して","けっして","4","861","0","(not) ever,(not) by any means,(not) in the least,(not) in any way,(not) at all","","1254130"
"不滅","不[ふ]滅[めつ]","ふめつ","4","19854","0","immortal,undying,indestructible","","1495100"
"一番","一[いち]番[ばん]","いちばん","4","336","2,3","number one,first,first place,best,most,game,round,bout,as a test,as an experiment,by way of experiment,by way of trial,tentatively,song (e.g. in noh),piece","","1165970"
